"id","main_group","groupa","username","title","type","is_end","updatedt","isban","islock","published","isbad","pack_draft","pack_selling","status","fav","chapter","visitors_all","visitors"
"1627888","1","9","Thongkerd2544","Vietnam war# Ep8 ตอน ความหวัง","2","0","22/4/2017"," 10:26:06","0","1","N","0","0","0","0","0","0","21","0"
"1617219","1","21","napatsorn2002hp","sorry I don&#8217;t man.ขอโทษทีฉันไม่ใช่ผู้ชาย","2","0","5/4/2017"," 4:31:17","0","1","N","0","0","0","0","0","1","11","0"
"1619453","1","16","key-wg","{ wish school } ศาสตร์แห่งความปรารถนา","2","0","8/4/2017"," 15:50:00","0","1","N","0","0","0","0","0","1","18","0"
"1629691","1","2","morchit1949","Gfriend & b1a4","2","0","27/4/2017"," 14:06:53","0","1","N","0","0","0","0","14","5","403","13"
"1621390","1","26","plzens","[NCT] โลกมันเอียง - noren","2","0","13/4/2017"," 21:36:16","0","1","N","0","0","0","0","66","3","490","3"
"1621345","1","27","numking08","[The Mask Singer Fanfic] มือปืน (The Gunman) {ทุเรียนxโพนี่xอีกาดำ}","2","0","1/6/2017"," 15:10:00","0","1","N","0","0","0","0","124","9","5320","319"
"1618141","1","26","-ThAnYaRaT-","BOX STORIES LOVE &#9829; JUNDONG &#9829; iKON","2","0","7/4/2017"," 7:43:50","0","1","N","0","0","0","0","6","1","184","7"
"1624416","1","22","Daehyun009","[Fic Laflora](Tiwa&Giyul)&#12467;&#12540;&#12489;&#21517;ไขรหัสลับรหัสรักของยัยที!","1","0","16/4/2017"," 20:28:30","0","1","N","0","0","0","0","6","0","682","18"
"1617079","1","8","wtfsudching","LaZt Day","2","0","27/5/2017"," 20:17:21","0","1","N","0","0","0","0","2","2","30","2"
"1627615","1","26","pladaop","or or or ? #MarkBam or #BamMark ?","2","0","2/5/2017"," 21:17:35","0","1","N","0","0","0","0","38","3","376","0"
"1618471","1","30","asra1980","Fanfiction บันทึกจอมโจรแห่งสุสาน : &#32418;&#38376;","2","0","10/4/2017"," 23:33:46","0","1","N","0","0","0","0","5","3","127","5"
"1627037","1","26","momie_tm","Bloodกลิ่นรักซ่อนเร้น #ซึลดี้","2","0","22/4/2017"," 23:09:02","0","1","N","0","0","0","0","5","1","300","4"
"1620287","1","26","Beer1a","GOT7 | น้องแบมหัวกะทิ &#9825; - MarkBam","2","0","16/4/2017"," 20:34:03","0","1","N","0","0","0","0","54","2","393","2"
"1622272","1","30","4374","{FanficTitan} RivaMika - love in junior school รักไม่เเรกยัยมืดกับนาย160","2","0","25/5/2017"," 15:57:50","0","1","N","0","0","0","0","44","16","2346","148"
"1620236","1","0","cupcakerocco","ห้องเก็บตัวละครของ ' คัพเค้ก '","2","0","11/4/2017"," 0:30:44","0","0","N","0","0","0","0","1","1","50","1"
"1617950","1","4","621124939","ความรัก...เจ้าเอ๋ย","2","0","23/4/2017"," 10:09:16","0","1","N","0","0","0","0","1","4","38","0"
"1633545","1","2","maplepop","&#47952;&#46304; &#9670; NO METTER WHATEVER | นางแฟนเก่า","2","0","3/6/2017"," 15:37:08","0","1","N","0","0","0","0","30","2","138","4"
"1614620","1","2","Nurse_ks12","[เอกHRK X กล้าCGR] Gamer เกมรักร้ายไอ้น้องชายสุดที่รัก","2","0","1/4/2017"," 2:18:02","0","1","N","0","0","0","0","9","1","127","5"
"1617195","1","26","p_pinny","{ iKON } S T A Y &#9825; : DoubleB","2","0","10/4/2017"," 3:10:01","0","1","N","0","0","0","0","19","2","291","0"
"1620170","1","26","btkwp","[ BTS x BLACKPINK ] Jennie's Diary #ไดอารี่ก้าเจน {GaJen}","2","0","28/5/2017"," 23:02:40","0","1","N","0","0","0","0","74","5","613","4"
"1621796","1","26","ZaiiSVT","Pay attention to me {SOONHOON} FT.exo seventeen","2","0","7/5/2017"," 22:26:10","0","1","N","0","0","0","0","75","10","629","2"
"1614753","1","26","Lookkleun05","[BTS] &#10164; marshmallow &#9474;yoonmin","2","0","3/6/2017"," 18:25:45","0","1","N","0","0","0","0","35","1","90","3"
"1619137","1","0","d_za_narak","หนาวละมุน","2","0","7/4/2017"," 23:12:10","0","1","N","0","0","0","0","0","0","0","0"
"1630962","1","2","-mswonderwallc-","Unexpected Reunited .","2","0","10/5/2017"," 22:36:29","0","1","N","0","0","0","0","3","3","54","0"
"1623428","1","22","GuPle999","ต่างดาวที่รัก","2","0","15/4/2017"," 6:01:53","0","1","N","0","0","0","0","0","0","2","0"
"1618060","1","2","kus_noy7","หัวใจยัยติ่ง","2","0","6/4/2017"," 14:43:09","0","1","N","0","0","0","0","0","0","2","0"
"1617723","1","26","beammy2016","แบคเมียชาน | CHANBAEK","2","0","22/4/2017"," 19:21:35","0","1","N","0","0","0","0","99","3","363","0"
"1625450","1","2","aoompornphat","ภารกิจพิชิตใจเจ้านายเย็นชา มิริน&ชินจิ (จบแล้ว)","2","1","22/4/2017"," 19:16:43","0","1","N","0","0","0","0","30","10","348","5"
"1617314","1","4","Anonymous_19","มารัก...ตอนหมดรัก","2","0","6/4/2017"," 21:48:26","0","1","N","0","0","0","0","3","1","20","0"
"1616803","1","26","alethea22","[ BTS X YOU ] :: how to love ::  ทำยังไงให้เธอรัก?","2","0","27/5/2017"," 11:07:58","0","1","N","0","0","0","0","93","8","718","25"
"1620655","1","12","iPhangam","มังกรคู่หงส์","2","0","12/4/2017"," 13:33:17","0","1","N","0","0","0","0","5","2","49","2"
"1616482","1","1","zanezus","I'm sorry ขอโทษทีที่รักมากไป (Yaoi)","2","0","14/5/2017"," 9:38:28","0","1","N","0","0","0","0","51","8","639","7"
"1627926","1","30","819784786","[Fic hunterxhunter]ทะลุมิติมาป่วนรัก","2","0","21/4/2017"," 22:19:38","0","1","N","0","0","0","0","34","4","345","9"
"1618515","1","4","Um1234","รักหมดใจนายไฮโซ( chanxbaek)","2","0","7/4/2017"," 21:34:31","0","1","N","0","0","0","0","0","3","14","0"
"1615553","1","0","_Mingck35881","ยัยเซอร์กับนายเย็นชา","2","0","2/4/2017"," 19:25:20","0","1","N","0","0","0","0","0","5","15","0"
"1617232","1","16","OverLord","Legend of the new Sun","2","0","27/5/2017"," 22:27:19","0","1","N","0","0","0","0","8","9","118","0"
"1617338","1","2","705102546","ยัยตัวแสบกับนายเพลย์บอยสุดหล่อ","2","0","2/6/2017"," 22:52:14","0","1","N","0","0","0","0","11","7","109","20"
"1616104","1","0","puiifaii43","try try try &#9835; &#9834;","2","0","23/4/2017"," 18:31:00","0","1","N","0","0","0","0","0","1","7","0"
"1616520","1","0","qws741qws","เด็กติสท์มีสิทธิ์ไหม","2","0","4/4/2017"," 3:24:57","0","1","N","0","0","0","0","0","1","8","0"
"1615963","1","27","Nakaruma","[One Short] The Mask Singer โพนี่ x หมูป่า","1","0","6/4/2017"," 20:29:41","0","1","N","0","0","0","0","3","0","547","6"
"1617253","1","27","aunun95","หน้ากาก the family","2","1","29/5/2017"," 10:27:57","0","1","N","0","0","0","0","26","17","1655","35"
"1628014","3","0","pamzxersk760","ความรักมีจริงนะ","2","0","21/4/2017"," 21:56:22","0","1","N","0","0","0","0","0","1","3","0"
"1621964","1","16","vaikring","เจ้าชายขนปุยสายpay กับอัศวินสาวเจ้าเล่ห์","2","0","1/6/2017"," 19:22:19","0","1","N","0","0","0","0","19","66","537","15"
"1615859","1","0","kimjunmyeon","~ก็เพราะเราต้องคู่กัน~ <Yaoi>","2","0","3/4/2017"," 23:45:51","0","1","N","0","0","0","0","2","3","29","0"
"1628043","1","2","killaysotus","lovely school รักในโรงเรียน","2","0","21/4/2017"," 22:36:28","0","1","N","0","0","0","0","0","0","0","0"
"1625780","1","4","Princess-tinata","ฉันผิดไปแล้ว","2","0","18/4/2017"," 16:40:48","0","1","N","0","0","0","0","0","0","1","0"
"1616461","1","4","Ailee_4678","ขอบคุณสำหรับมิตรภาพ 'จอมปลอม' (Tiwa x  Chris)","2","0","19/4/2017"," 1:41:13","0","1","N","0","0","0","0","26","2","1437","37"
"1617610","1","16","Mr_kaza","ได้เกิดใหม่ในโลกแฟนตาซีทั้งทีทำไมถึงใช้เวทมนต์ไม่ได้กันหล่ะ","2","0","11/4/2017"," 7:52:50","0","1","N","0","0","0","0","26","7","198","0"
"1616681","1","26","leemeso","[BTS] Fic The Musical | OS/SF | AllMin","2","0","10/4/2017"," 15:50:12","0","1","N","0","0","0","0","20","3","251","2"
"1616680","1","24","zemonhunter","The Mystery of Heaven  ปริศนาแห่งสวรรค์","2","0","4/4/2017"," 13:42:35","0","1","N","0","0","0","0","1","1","10","0"
"1629480","1","26","winnywaralees","[SF/OS] Produce 101 - UP TO ME (:P)","2","0","1/5/2017"," 17:35:53","0","1","N","0","0","0","0","90","3","666","0"
"1617525","1","3","-PARAMITA-","Code name I","2","0","13/5/2017"," 17:53:58","0","1","N","0","0","0","0","2","4","379","12"
"1617385","1","26","syonancho","overlook --- [ noren x markmin ]","2","0","29/4/2017"," 11:51:45","0","1","N","0","0","0","0","62","2","383","1"
"1616818","1","4","chanyeolbeauty61","[Sehun x You] เพลงรัก...ข้ามภพ","2","0","30/5/2017"," 19:58:43","0","1","N","0","0","0","0","91","10","981","66"
"1618320","1","2","Kkmc","[Jaehyun x You] Sun&Rain ft.NCT","2","0","9/4/2017"," 7:06:18","0","1","N","0","0","0","0","38","2","210","0"
"1617872","1","26","paphawarinee","[GOT7] Next to : 2jae","2","0","28/5/2017"," 13:04:37","0","1","N","0","0","0","0","194","10","1916","34"
"1621521","1","12","st-supasuta2542","ยอดบุปผาคู่บังลังก์","2","0","13/4/2017"," 17:59:33","0","1","N","0","0","0","0","56","2","340","1"
"1617190","1","17","skyling","จักรพรรดิ สายฟ้า หวางหลาง(YAOI)","2","0","2/6/2017"," 16:31:40","0","1","N","0","0","0","0","87","6","1191","312"
"1620786","1","24","yodyut","เด็กหงุ่มจอมกวนป่วนเกมส์ออนไลน์ จะเป็นอย่างไรเมื่อชายหนุ่มจอมกวน ต้องเข้าไปผจญภัยในเกมออนไลน์ ที่มีชื่อว่า KO หรือ Knight Onlineติดตามความสนุกและเชิญพบกับเรื่องราวทั้งซวยและความฮาของชายหนุ่มได้เลยครับ","2","0","10/4/2017"," 19:44:32","0","1","N","0","0","0","0","2","0","9","0"
"1618599","1","26","Be_BANGSTER","- Hurt to Heal - #ฟิครักษา   [ KrisLay ]","2","0","5/6/2017"," 7:49:19","0","1","N","0","0","0","0","41","4","396","83"
"1616638","1","2","earthiizz","My roommate พี่ชายร่วมห้องตัวร้าย","2","0","8/5/2017"," 23:34:27","0","1","N","0","0","0","0","198","9","2613","19"
"1617620","1","27","bellkangaroo","Untitled [Yaoi]","2","0","5/4/2017"," 20:26:48","0","1","N","0","0","0","1","0","1","1","0"
"1630787","1","0","917266451","Fic oushitsu kyoushi haine","2","0","31/5/2017"," 12:32:41","0","1","N","0","0","0","0","25","16","522","63"
"1616757","1","26","jaetae","{FIC} The Outsiders hongmark","2","0","4/6/2017"," 12:27:31","0","1","N","0","0","0","0","317","22","6923","73"
"1617277","1","4","Moon_dow","รักให้ตายสุดท้ายเป็นได้แค่คนรู้จัก","2","0","5/4/2017"," 11:10:22","0","1","N","0","0","0","0","0","0","2","0"
"1626609","1","1","jinmedai","Starting Over","2","0","31/5/2017"," 21:37:42","0","1","N","0","0","0","0","51","4","761","30"
"1617669","1","16","as21-","ราชันบุปผาไหว้ศพ (ฉบับคอมมิค) Yuri"," Yaoi and Normal","2","0","22/4/2017"," 12:56:44","0","1","N","0","0","0","0","8","2","180","2"
"1631368","1","26","Exo_lay","Exo x Apink รักนะนายไอดอล","2","0","30/4/2017"," 1:38:01","0","1","N","0","0","0","0","25","4","395","12"
"1632186","1","4","srn_ppp","ใช้คำว่ารักได้หรือเปล่า","2","0","28/4/2017"," 16:03:54","0","1","N","0","0","0","0","0","1","3","0"
"1632187","1","4","OilRinrada","Jimin x you #ยัยปากร้ายกับนายไอดอลจอมหื่น","2","0","29/4/2017"," 20:02:07","0","1","N","0","0","0","0","58","2","1227","7"
"1630534","1","4","N_Music_kmt","Fate to meet","2","0","25/4/2017"," 22:01:10","0","1","N","0","0","0","0","0","0","4","0"
"1617688","1","26","Kikumoru","You're my (bad) girl.  [ Jin BTS ] VS [Jennie BlackPink]","2","0","5/4/2017"," 21:37:30","0","1","N","0","0","0","0","22","2","326","6"
"1630654","1","26","siriwarin131144","[exo] krislay ft.exo My little princess","2","0","26/4/2017"," 0:28:34","0","1","N","0","0","0","0","25","0","11","0"
"1619582","1","0","furugu","The DJ Office | เดอะ ดีเจ ออฟฟิศ","2","0","8/4/2017"," 20:00:56","0","1","N","0","0","0","0","0","0","0","0"
"1623488","1","21","viewty_pcv","i'm not your fc ไม่อยากเป็นแค่แฟนคลับขอเป็นแฟนค๊าบบได้ป่ะ","2","0","15/4/2017"," 11:56:37","0","1","N","0","0","0","0","2","1","8","0"
"1620964","1","16","MrXXX","Breaking Wheel","1","0","10/4/2017"," 23:23:18","0","1","N","0","0","0","0","1","0","7","0"
"1631723","1","24","r_jira","ยิ่งใกล้ยิ่งเจ็บ","1","0","27/4/2017"," 20:28:52","0","0","N","0","0","0","0","0","0","8","0"
"1624251","1","1","duenlovewg","(นิยายวาย)คุณชายได้โปรดไว้ชีวิตข้าด้วย","2","0","17/4/2017"," 20:05:48","0","1","N","0","0","0","0","38","2","821","14"
"1615104","1","2","idea17647","Inazuma eleven go 's lies คำโกหกของเหล่าไรมง (เคียวเทน)","1","0","2/4/2017"," 16:55:28","0","1","N","0","0","0","0","7","0","446","17"
"1624593","1","8","Nty-Kc","Nightmare ความฝันฆาตกรรมอำพราง","2","0","16/4/2017"," 23:42:29","0","1","N","0","0","0","0","0","3","6","0"
"1624458","1","1","P1UKx2","Standing Alone ลำพังในความทรงจำ","2","0","16/4/2017"," 21:12:11","0","1","N","0","0","0","0","0","1","1","0"
"1631348","1","26","chubieladax_","all about those stars &#8211; os/sf exo","2","0","27/4/2017"," 6:30:12","0","1","N","0","0","0","0","3","1","8","0"
"1619052","1","21","nananarak23","ทัณฑ์รักเทพบุตรซาตาน","2","0","29/5/2017"," 20:46:21","0","1","N","0","0","0","0","179","40","13273","224"
"1628239","1","2","qwertyuippihts","I LOVE YOU  ได้โปรดรับรักฉันนะ","2","0","22/4/2017"," 11:33:33","0","1","N","0","0","0","0","0","0","4","0"
"1624317","1","26","holigan_95","[HyunBin X You] Ex-Boys แฟนเก่า","2","0","16/4/2017"," 18:14:07","0","1","N","0","0","0","0","19","0","104","2"
"1624246","1","4","dawdujdaw","M&#8217;lady ผู้หญิงของผม","2","0","16/4/2017"," 16:12:00","0","1","N","0","0","0","0","0","0","2","0"
"1629151","1","0","baz_dii","(NCT) 183CM | NOMIN","2","0","6/5/2017"," 22:09:13","0","1","N","0","0","0","0","612","3","2563","28"
"1626759","1","26","hinoarachijang","Story of Two Twins ( Vkook )","2","0","3/6/2017"," 9:47:16","0","1","N","0","0","0","0","112","5","1119","131"
"1625016","1","26","Double_PP_","Ransom(&#36523;&#20195;&#37329;) #ชบค่าไถ่ตัว","2","0","17/4/2017"," 18:13:49","0","1","N","0","0","0","1","0","1","1","0"
"1624293","1","16","nainnz_gamer","Magic love ความรักในโลกเวทมนต์","2","0","18/4/2017"," 8:57:01","0","1","N","0","0","0","0","1","6","26","0"
"1629150","3","8","mrsapple","ชีวิตที่เอ็กซิเตอร์","2","0","12/5/2017"," 22:13:47","0","1","N","0","0","0","0","3","13","1397","1"
"1630900","1","26","thittkrk","[EXO] OS/SF Baek Pink [Chanbaek]","2","0","1/5/2017"," 16:30:07","0","1","N","0","0","0","0","28","3","130","0"
"1614862","1","4","playzaza335","ฉันขอโทษ mangle ตอนที่ 1 แค้นี้ต้องชำระ !!!","2","0","1/4/2017"," 16:45:22","0","1","N","0","0","0","0","0","0","2","0"
